candidate_id,official_id,query_name,benchmark_group,g_class,mongodb_pattern,document_strategy,db_name,run_phase,successful_runs,failed_runs,avg_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,stddev_latency_ms,min_latency_ms,max_latency_ms,avg_documents_returned,documents_written,semantic_warning,source_folder,scale_label,source_file,near_best_threshold_pct,global_best_p95_latency_ms,near_best_regret
ldbc_snb_ins1_g3_10a467d5,INS1,INS1_AddPerson,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf0_1_ldbc_snb_ins1_g3_10a467d5,cold,10,0,2.0453897770494223,1.8796655349433424,2.5522603653371334,2.5802907906472683,0.2838024654538529,1.838655676692724,2.587298396974802,0.0,4.0,,ins1_cold,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,2.5291263358667475,0.009147043839728837
ldbc_snb_ins1_g3_10a467d5,INS1,INS1_AddPerson,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf0_1_ldbc_snb_ins1_g3_10a467d5,hot,10,0,0.8988980669528246,0.8793317247182131,0.9918343741446732,1.0424949321895838,0.0583807943272665,0.8596736006438732,1.0551600717008114,0.0,4.0,,ins1_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,0.9918343741446732,0.0
ldbc_snb_ins2_g6_f226f1c0,INS2,INS2_AddLikeToPost,primary,G6,referenced_or_reverse_indexed_edges,edge_reference_reverse_index,ldbc_snb_phys_sf0_1_ldbc_snb_ins2_g6_f226f1c0,cold,10,0,1.1041256599128246,1.1291834525763988,1.1811692034825685,1.1924111796543002,0.0749901284950514,0.9940220043063164,1.1952216736972332,0.0,2.0,,ins2_cold,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,1.1811692034825685,0.0
ldbc_snb_ins2_g6_f226f1c0,INS2,INS2_AddLikeToPost,primary,G6,referenced_or_reverse_indexed_edges,edge_reference_reverse_index,ldbc_snb_phys_sf0_1_ldbc_snb_ins2_g6_f226f1c0,hot,10,0,1.026842975988984,1.029272098094225,1.0702538304030895,1.089141946285963,0.0296059575843964,0.9902529418468476,1.0938639752566814,0.0,2.0,,ins2_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,1.0702538304030895,0.0
ldbc_snb_ins3_g6_c1c01729,INS3,INS3_AddLikeToComment,primary,G6,referenced_or_reverse_indexed_edges,edge_reference_reverse_index,ldbc_snb_phys_sf0_1_ldbc_snb_ins3_g6_c1c01729,cold,10,0,1.1132188141345978,1.106553478166461,1.1939417337998748,1.23500585090369,0.0526293470094981,1.0512219741940498,1.2452718801796436,0.0,2.0,,ins3_cold,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,1.1939417337998748,0.0
ldbc_snb_ins3_g6_c1c01729,INS3,INS3_AddLikeToComment,primary,G6,referenced_or_reverse_indexed_edges,edge_reference_reverse_index,ldbc_snb_phys_sf0_1_ldbc_snb_ins3_g6_c1c01729,hot,10,0,1.1748059652745724,1.1559529229998589,1.3003105064854026,1.347668427042663,0.0800489745476161,1.0927459225058556,1.3595079071819782,0.0,2.0,,ins3_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,1.3003105064854026,0.0
ldbc_snb_ins4_g3_b5f0ac72,INS4,INS4_AddForum,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf0_1_ldbc_snb_ins4_g3_b5f0ac72,cold,10,0,0.9504742920398712,0.8586675394326448,1.2362540932372212,1.259294101037085,0.1609912509987747,0.8317539468407631,1.265054102987051,0.0,4.0,,ins4_cold,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,1.2362540932372212,0.0
ldbc_snb_ins4_g0_63b0def3,INS4,INS4_AddForum,primary,G0,root_with_references,reference,ldbc_snb_phys_sf0_1_ldbc_snb_ins4_g0_63b0def3,hot,10,0,1.4396640937775371,1.353308791294694,1.9892216660082336,2.150134090334177,0.3071172821768241,1.1959662660956385,2.1903621964156628,0.0,3.0,,ins4_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,1.9892216660082336,0.0
ldbc_snb_ins5_g6_9496cfdb,INS5,INS5_AddForumMembership,primary,G6,referenced_or_reverse_indexed_edges,edge_reference_reverse_index,ldbc_snb_phys_sf0_1_ldbc_snb_ins5_g6_9496cfdb,cold,10,0,1.09605947509408,1.0448363609611988,1.2291144579648972,1.243247017264366,0.0888494266689147,1.0125329717993736,1.2467801570892334,0.0,2.0,,ins5_cold,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,1.2291144579648972,0.0
ldbc_snb_ins5_g6_9496cfdb,INS5,INS5_AddForumMembership,primary,G6,referenced_or_reverse_indexed_edges,edge_reference_reverse_index,ldbc_snb_phys_sf0_1_ldbc_snb_ins5_g6_9496cfdb,hot,10,0,0.5506479181349277,0.5319665651768446,0.6517352303490043,0.6671520648524165,0.0592543297518143,0.4893862642347812,0.6710062734782696,0.0,2.0,,ins5_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,0.6517352303490043,0.0
ldbc_snb_ins6_g7_2ba4aefb,INS6,INS6_AddPost,secondary_affected,G7,containment_baseline,containment_reference,ldbc_snb_phys_sf0_1_ldbc_snb_ins6_g7_2ba4aefb,cold,10,0,0.8439789526164532,0.8049849420785904,1.0043935384601357,1.036149887368083,0.0970571850488842,0.7582488469779491,1.04408897459507,0.0,4.0,,ins6_cold,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,1.0043935384601357,0.0
