dataset,scale_label,query_name,run_phase,query_scale_phase_id,baseline,availability_status,selected_g_classes,selected_config_count,global_best_config_id,global_best_g_class,global_best_p95,baseline_best_config_id,baseline_best_g_class,baseline_best_p95,top1_preserved,top3_preserved,near_best_preserved,relative_regret,random_repetitions,random_k_size,random_top1_std,random_top3_std,random_near_best_std,random_regret_std,note
ldbc_snb,sf0.1,IS7_RepliesOfMessage,hot,ldbc_snb::sf0.1::IS7_RepliesOfMessage::hot,relationship_type_only,available,G7|G9,2,ldbc_snb_is7_g0_7dff7761,G0,7.944003101874841,ldbc_snb_is7_g9_392f7469,G9,10.42712815615232,0.0,1.0,0.0,0.31257856051081384,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG7_UpdateWatchItemMetadata,hot,imdb::sf0.5::QG7_UpdateWatchItemMetadata::hot,relationship_type_only,available,G0|G2,2,series_g7,G7,0.2189182479924056,watchitem_g2,G2,0.2871604541724081,0.0,0.0,0.0,0.31172461320981265,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG1_WatchItemById,hot,imdb::sf0.5::QG1_WatchItemById::hot,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g7,G7,0.1924242096720263,watchitem_g3,G3,0.2523988528992049,0.0,1.0,0.0,0.3116793013176522,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf10,Q2_CompanyWithIndustryCountryAndListedSecurities,cold,fiben::sf10::Q2_CompanyWithIndustryCountryAndListedSecurities::cold,random_k,available,random_sample_k=5,5,q2_company_with_industry_country_and_listed_securities__control__normalized_reference_baseline,CONTROL,0.3040543640963732,,,0.3969744013273155,0.851,1.0,0.851,0.3056033663818431,1000,5,0.3560884721526379,0.0,0.3560884721526379,0.7303478914068008,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.25,QG8_AddPersonRoleToWatchItem,cold,imdb::sf0.25::QG8_AddPersonRoleToWatchItem::cold,always_reference,available,G0|G3|G6|G7,4,series_g9,G9,0.570295001307386,series_g7,G7,0.74066360029974,0.0,1.0,0.0,0.2987376684028241,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG8_AddPersonRoleToWatchItem,cold,imdb::sf0.5::QG8_AddPersonRoleToWatchItem::cold,depth_only,available,G3|G4|G5|G6|G9,5,series_g8,G8,0.4777233472850639,series_g9,G9,0.6197100490680894,0.0,1.0,0.0,0.2972153288926449,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf0.1,IS6_ForumOfMessage,cold,ldbc_snb::sf0.1::IS6_ForumOfMessage::cold,relationship_type_only,available,G0|G3,2,ldbc_snb_is6_g7_0aecbe5c,G7,44.80885500306604,ldbc_snb_is6_g3_f811f02c,G3,57.79258465045121,0.0,1.0,0.0,0.28975812139133567,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG1_WatchItemById,cold,imdb::sf0.5::QG1_WatchItemById::cold,depth_only,available,G2|G8|G9,3,watchitem_g4,G4,0.46593090009992,series_g8,G8,0.5985864008835047,0.0,0.0,0.0,0.2847106743835543,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf3,INS6_AddPost,cold,ldbc_snb::sf3::INS6_AddPost::cold,always_embed,available,G9,1,ldbc_snb_ins6_g3_d110d93b,G3,221.12166948209008,ldbc_snb_ins6_g9_0dad4d32,G9,282.8477174887661,0.0,1.0,0.0,0.27914970138951284,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,INS6_AddPost,cold,ldbc_snb::sf3::INS6_AddPost::cold,depth_only,available,G9,1,ldbc_snb_ins6_g3_d110d93b,G3,221.12166948209008,ldbc_snb_ins6_g9_0dad4d32,G9,282.8477174887661,0.0,1.0,0.0,0.27914970138951284,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,INS6_AddPost,cold,ldbc_snb::sf3::INS6_AddPost::cold,relationship_type_only,available,G7|G9,2,ldbc_snb_ins6_g3_d110d93b,G3,221.12166948209008,ldbc_snb_ins6_g9_0dad4d32,G9,282.8477174887661,0.0,1.0,0.0,0.27914970138951284,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,relationship_type_only,available,G3,1,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,0.4671355301979928,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,0.5956250941380856,0.0,0.0,0.0,0.2750584265890313,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,IS7_RepliesOfMessage,cold,ldbc_snb::sf0.1::IS7_RepliesOfMessage::cold,always_embed,available,G9,1,ldbc_snb_is7_g0_7dff7761,G0,2057.4420109951425,ldbc_snb_is7_g9_392f7469,G9,2622.035063410289,0.0,0.0,0.0,0.27441505004656935,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,IS7_RepliesOfMessage,cold,ldbc_snb::sf0.1::IS7_RepliesOfMessage::cold,depth_only,available,G9,1,ldbc_snb_is7_g0_7dff7761,G0,2057.4420109951425,ldbc_snb_is7_g9_392f7469,G9,2622.035063410289,0.0,0.0,0.0,0.27441505004656935,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,INS6_AddPost,cold,ldbc_snb::sf1::INS6_AddPost::cold,always_embed,available,G9,1,ldbc_snb_ins6_g0_50983b9d,G0,106.4444551928316,ldbc_snb_ins6_g9_0dad4d32,G9,134.87203700351503,0.0,1.0,0.0,0.2670649378512472,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,INS6_AddPost,cold,ldbc_snb::sf1::INS6_AddPost::cold,depth_only,available,G9,1,ldbc_snb_ins6_g0_50983b9d,G0,106.4444551928316,ldbc_snb_ins6_g9_0dad4d32,G9,134.87203700351503,0.0,1.0,0.0,0.2670649378512472,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,INS6_AddPost,cold,ldbc_snb::sf1::INS6_AddPost::cold,relationship_type_only,available,G7|G9,2,ldbc_snb_ins6_g0_50983b9d,G0,106.4444551928316,ldbc_snb_ins6_g9_0dad4d32,G9,134.87203700351503,0.0,1.0,0.0,0.2670649378512472,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,cold,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::cold,always_reference,available,G0|G3|G6|G7,4,watchitem_g4,G4,190.06267604490853,watchitem_g3,G3,240.73786560184087,0.0,0.0,0.0,0.26662357182090113,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,hot,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,depth_only,available,G3|G7,2,q4_companies_reached_from_person_through_account_holding_listed_security__control__normalized_reference_baseline,CONTROL,1.0028332064393908,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,G3,1.2683167646173388,0.0,1.0,0.0,0.2647335134828259,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG8_AddPersonRoleToWatchItem,cold,imdb::sf0.5::QG8_AddPersonRoleToWatchItem::cold,always_reference,available,G0|G3|G6|G7,4,series_g8,G8,0.4777233472850639,series_g7,G7,0.6039670945028771,0.0,1.0,0.0,0.26426120459731667,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,cold,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::cold,always_reference,available,CONTROL,1,q5_reports_and_metric_data_of_company__g4__deep_nested_path,G4,46.46925510605796,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,58.61074841232033,0.0,0.0,0.0,0.26128013626539826,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,IS4_ContentOfMessage,hot,ldbc_snb::sf1::IS4_ContentOfMessage::hot,random_k,available,random_sample_k=1,1,ldbc_snb_is4_g0_103e0c60,G0,2.2880744814756326,,,2.8780986409430627,0.502,1.0,0.502,0.25786929763182753,1000,1,0.4999959999839998,0.0,0.4999959999839998,0.2589028460534082,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf3,INS2_AddLikeToPost,cold,ldbc_snb::sf3::INS2_AddLikeToPost::cold,always_reference,available,G6,1,ldbc_snb_ins2_g4_9fb1f96c,G4,13.816233789839297,ldbc_snb_ins2_g6_f226f1c0,G6,17.369590701127862,0.0,1.0,0.0,0.257187086245006,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,IS7_RepliesOfMessage,cold,ldbc_snb::sf0.1::IS7_RepliesOfMessage::cold,relationship_type_only,available,G7|G9,2,ldbc_snb_is7_g0_7dff7761,G0,2057.4420109951425,ldbc_snb_is7_g7_4e6a7bf8,G7,2580.376639846504,0.0,1.0,0.0,0.25416737193891986,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::hot,always_reference,available,CONTROL,1,q5_reports_and_metric_data_of_company__g2__embed_containment_children,G2,37.62679109349847,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,46.83047335711306,0.0,0.0,0.0,0.24460449578983345,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf0.25::QG4_AllPersonsOfTypeForWatchItem::hot,random_k,available,random_sample_k=6,6,watchitem_g6,G6,0.3935545493732206,,,0.48870286073797614,0.666,0.986,0.666,0.24176651373053568,1000,6,0.47163969298607594,0.11749042514179613,0.47163969298607594,0.34150463876594855,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf1,QG9_TopRatedSeriesByGenre,hot,imdb::sf1::QG9_TopRatedSeriesByGenre::hot,always_embed,available,G2|G4|G5|G8|G9,5,series_g7,G7,4.0780437040666575,series_g8,G8,5.03597230199375,0.0,1.0,0.0,0.23489905146721174,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf1,QG9_TopRatedSeriesByGenre,hot,imdb::sf1::QG9_TopRatedSeriesByGenre::hot,depth_only,available,G2|G8|G9,3,series_g7,G7,4.0780437040666575,series_g8,G8,5.03597230199375,0.0,1.0,0.0,0.23489905146721174,,,,,,,Coverage status: full; performance computed over selected measured classes.
fiben,sf10,Q2_CompanyWithIndustryCountryAndListedSecurities,hot,fiben::sf10::Q2_CompanyWithIndustryCountryAndListedSecurities::hot,always_embed,available,G5|G9,2,q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,G1,0.1553680398501455,q2_company_with_industry_country_and_listed_securities__g5__shared_targets_as_references,G5,0.1912904961500316,0.0,1.0,0.0,0.2312087887221451,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG8_AddPersonRoleToWatchItem,cold,imdb::sf1::QG8_AddPersonRoleToWatchItem::cold,always_reference,available,G0|G3|G6|G7,4,series_g8,G8,0.6625108515436291,watchitem_g3,G3,0.8126321044983337,0.0,0.0,0.0,0.22659440612169124,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG2_WatchItemByTitle,cold,imdb::sf0.5::QG2_WatchItemByTitle::cold,relationship_type_only,available,G0|G2,2,series_g9,G9,0.3488772075797897,watchitem_g2,G2,0.4232902494550217,0.0,0.0,0.0,0.21329293017289883,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG2_WatchItemByTitle,cold,imdb::sf0.5::QG2_WatchItemByTitle::cold,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g9,G9,0.3488772075797897,watchitem_g2,G2,0.4232902494550217,0.0,0.0,0.0,0.21329293017289883,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf0.25,QG1_WatchItemById,cold,imdb::sf0.25::QG1_WatchItemById::cold,always_reference,available,G0|G3|G6|G7,4,watchitem_g4,G4,0.4589106465573421,watchitem_g6,G6,0.5557667489483719,0.0,0.0,0.0,0.211056559959167,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG1_WatchItemById,cold,imdb::sf0.25::QG1_WatchItemById::cold,depth_only,available,G2|G8|G9,3,watchitem_g4,G4,0.4589106465573421,series_g9,G9,0.5556153479119527,0.0,1.0,0.0,0.21072664598232863,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf3,IC7_RecentLikers,hot,ldbc_snb::sf3::IC7_RecentLikers::hot,always_reference,available,G0|G3|G6,3,ldbc_snb_ic7_g4_5de4a081,G4,8.036814247316215,ldbc_snb_ic7_g0_39cfc8f6,G0,9.72743819002062,0.0,1.0,0.0,0.21035996237799903,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IC7_RecentLikers,hot,ldbc_snb::sf3::IC7_RecentLikers::hot,relationship_type_only,available,G0|G3,2,ldbc_snb_ic7_g4_5de4a081,G4,8.036814247316215,ldbc_snb_ic7_g0_39cfc8f6,G0,9.72743819002062,0.0,1.0,0.0,0.21035996237799903,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q5_ReportsAndMetricDataOfCompany,cold,fiben::sf10::Q5_ReportsAndMetricDataOfCompany::cold,relationship_type_only,available,G9,1,q5_reports_and_metric_data_of_company__g2__embed_containment_children,G2,47.810849366942406,q5_reports_and_metric_data_of_company__g9__tradeoff_benchmark_candidate,G9,57.32535636052489,0.0,1.0,0.0,0.19900309489504803,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,INS7_AddComment,hot,ldbc_snb::sf0.1::INS7_AddComment::hot,relationship_type_only,available,G7|G9,2,ldbc_snb_ins7_g3_e7300dd8,G3,1.1866082008054946,ldbc_snb_ins7_g7_c86de251,G7,1.415424703736789,0.0,1.0,0.0,0.19283239638489694,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q10_CreateAccountHoldingAndBuyTransaction,hot,fiben::sf1::Q10_CreateAccountHoldingAndBuyTransaction::hot,relationship_type_only,available,G4|G5,2,q10_create_account_holding_and_buy_transaction__g9__tradeoff_benchmark_candidate,G9,0.5755637714173645,q10_create_account_holding_and_buy_transaction__g4__deep_nested_path,G4,0.6855362036731093,0.0,1.0,0.0,0.19106906604793822,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q2_CompanyWithIndustryCountryAndListedSecurities,cold,fiben::sf30::Q2_CompanyWithIndustryCountryAndListedSecurities::cold,random_k,available,random_sample_k=5,5,q2_company_with_industry_country_and_listed_securities__control__normalized_reference_baseline,CONTROL,0.2866552327759563,,,0.34097699914127577,0.83,1.0,0.83,0.18950209224952874,1000,5,0.375632799419859,0.0,0.375632799419859,0.41872471416241663,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.5,QG6_EpisodesOfSeries,hot,imdb::sf0.5::QG6_EpisodesOfSeries::hot,random_k,available,random_sample_k=4,4,series_g7,G7,1.0162401005800346,,,1.2081540113416847,0.441,0.878,0.441,0.18884701622393407,1000,4,0.49650679753654936,0.3272858078194042,0.49650679753654936,0.17092035252966145,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf0.1,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf0.1::IS2_RecentMessagesOfPerson::cold,depth_only,available,G9,1,ldbc_snb_is2_g6_7253ed90,G6,47.005085005366624,ldbc_snb_is2_g9_b1df45f6,G9,55.779722837905766,0.0,0.0,0.0,0.18667422538513295,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,INS3_AddLikeToComment,cold,ldbc_snb::sf1::INS3_AddLikeToComment::cold,always_reference,available,G6,1,ldbc_snb_ins3_g4_9ec9f8f6,G4,11.037291001412068,ldbc_snb_ins3_g6_c1c01729,G6,13.085655489703615,0.0,1.0,0.0,0.1855858007213443,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,IC5_NewGroups,hot,ldbc_snb::sf0.1::IC5_NewGroups::hot,always_embed,available,G4|G9,2,ldbc_snb_ic5_g7_a2002d4c,G7,135.32296839985065,ldbc_snb_ic5_g4_69144c92,G4,160.3339497509296,0.0,0.0,0.0,0.18482436238892433,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG2_WatchItemByTitle,cold,imdb::sf0.5::QG2_WatchItemByTitle::cold,always_reference,available,G0|G3|G6|G7,4,series_g9,G9,0.3488772075797897,series_g7,G7,0.4131382505875081,0.0,1.0,0.0,0.18419386996790735,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q2_CompanyWithIndustryCountryAndListedSecurities,cold,fiben::sf1::Q2_CompanyWithIndustryCountryAndListedSecurities::cold,always_reference,available,CONTROL|G3|G7,3,q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,G1,0.2041728235781192,q2_company_with_industry_country_and_listed_securities__g3__association_references,G3,0.2414244867395608,0.0,1.0,0.0,0.1824516236226151,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q2_CompanyWithIndustryCountryAndListedSecurities,cold,fiben::sf1::Q2_CompanyWithIndustryCountryAndListedSecurities::cold,relationship_type_only,available,G3,1,q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,G1,0.2041728235781192,q2_company_with_industry_country_and_listed_securities__g3__association_references,G3,0.2414244867395608,0.0,1.0,0.0,0.1824516236226151,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,hot,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,always_embed,available,G2|G4|G5|G9,4,q4_companies_reached_from_person_through_account_holding_listed_security__control__normalized_reference_baseline,CONTROL,1.0028332064393908,q4_companies_reached_from_person_through_account_holding_listed_security__g4__deep_nested_path,G4,1.1840534221846608,0.0,1.0,0.0,0.18070823201866382,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,hot,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,relationship_type_only,available,G4|G5,2,q4_companies_reached_from_person_through_account_holding_listed_security__control__normalized_reference_baseline,CONTROL,1.0028332064393908,q4_companies_reached_from_person_through_account_holding_listed_security__g4__deep_nested_path,G4,1.1840534221846608,0.0,1.0,0.0,0.18070823201866382,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,hot,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,schema_lens,available,G2|G3|G4|G5|G7|G9,6,q4_companies_reached_from_person_through_account_holding_listed_security__control__normalized_reference_baseline,CONTROL,1.0028332064393908,q4_companies_reached_from_person_through_account_holding_listed_security__g4__deep_nested_path,G4,1.1840534221846608,0.0,1.0,0.0,0.18070823201866382,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf0.5,QG7_UpdateWatchItemMetadata,cold,imdb::sf0.5::QG7_UpdateWatchItemMetadata::cold,always_reference,available,G0|G3|G6|G7,4,series_g9,G9,0.2790992075460962,series_g7,G7,0.3292782428616192,0.0,1.0,0.0,0.1797892432469033,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,IS2_RecentMessagesOfPerson,hot,ldbc_snb::sf0.1::IS2_RecentMessagesOfPerson::hot,always_embed,available,G4|G9,2,ldbc_snb_is2_g6_7253ed90,G6,2.2557887037692126,ldbc_snb_is2_g4_9622e695,G4,2.651326449267798,0.0,1.0,0.0,0.17534343745833947,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG2_WatchItemByTitle,cold,imdb::sf1::QG2_WatchItemByTitle::cold,always_reference,available,G0|G3|G6|G7,4,series_g9,G9,0.3747883944015484,watchitem_g0,G0,0.4404680446896236,0.0,0.0,0.0,0.17524462141617442,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::cold,always_reference,available,G0|G3|G6|G7,4,watchitem_g5,G5,0.5805842018162365,watchitem_g6,G6,0.6817538975155908,0.0,1.0,0.0,0.17425499244186463,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,IC5_NewGroups,hot,ldbc_snb::sf0.1::IC5_NewGroups::hot,relationship_type_only,available,G0|G3,2,ldbc_snb_ic5_g7_a2002d4c,G7,135.32296839985065,ldbc_snb_ic5_g0_f44bd6f8,G0,158.65669925042312,0.0,1.0,0.0,0.17242993651769625,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG2_WatchItemByTitle,cold,imdb::sf1::QG2_WatchItemByTitle::cold,relationship_type_only,available,G0|G2,2,series_g9,G9,0.3747883944015484,watchitem_g2,G2,0.4393640025227796,0.0,1.0,0.0,0.17229884672481313,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG2_WatchItemByTitle,cold,imdb::sf1::QG2_WatchItemByTitle::cold,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g9,G9,0.3747883944015484,watchitem_g2,G2,0.4393640025227796,0.0,1.0,0.0,0.17229884672481313,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
ldbc_snb,sf1,IS6_ForumOfMessage,cold,ldbc_snb::sf1::IS6_ForumOfMessage::cold,always_embed,available,G9,1,ldbc_snb_is6_g0_768bbe02,G0,817.1510732121517,ldbc_snb_is6_g9_c7584187,G9,949.2835508441184,0.0,0.0,0.0,0.16169895869140222,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,IS6_ForumOfMessage,cold,ldbc_snb::sf1::IS6_ForumOfMessage::cold,depth_only,available,G9,1,ldbc_snb_is6_g0_768bbe02,G0,817.1510732121517,ldbc_snb_is6_g9_c7584187,G9,949.2835508441184,0.0,0.0,0.0,0.16169895869140222,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,cold,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::cold,relationship_type_only,available,G4|G5,2,q4_companies_reached_from_person_through_account_holding_listed_security__g2__embed_containment_children,G2,1.1454378021880982,q4_companies_reached_from_person_through_account_holding_listed_security__g4__deep_nested_path,G4,1.3276010053232312,0.0,1.0,0.0,0.15903369243371546,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG6_EpisodesOfSeries,hot,imdb::sf0.25::QG6_EpisodesOfSeries::hot,random_k,available,random_sample_k=4,4,watchitem_g2,G2,0.6322362009086646,,,0.7324806369753787,0.48,0.891,0.48,0.1585553562460366,1000,4,0.4995998398718719,0.3116392144772541,0.4995998398718719,0.19127985938014164,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf10,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf10::Q5_ReportsAndMetricDataOfCompany::hot,random_k,available,random_sample_k=3,3,q5_reports_and_metric_data_of_company__g9__tradeoff_benchmark_candidate,G9,28.43278254731557,,,32.91658211002358,0.767,1.0,0.767,0.15769823284957873,1000,3,0.42274223824926693,0.0,0.42274223824926693,0.2861189009561588,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf10,Q10_CreateAccountHoldingAndBuyTransaction,hot,fiben::sf10::Q10_CreateAccountHoldingAndBuyTransaction::hot,relationship_type_only,available,G4|G5,2,q10_create_account_holding_and_buy_transaction__g3__association_references,G3,0.4270611854735761,q10_create_account_holding_and_buy_transaction__g4__deep_nested_path,G4,0.4942561266943811,0.0,1.0,0.0,0.15734265605592634,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,INS2_AddLikeToPost,hot,ldbc_snb::sf1::INS2_AddLikeToPost::hot,always_embed,available,G4,1,ldbc_snb_ins2_g6_f226f1c0,G6,1.159712503431365,ldbc_snb_ins2_g4_9fb1f96c,G4,1.3417089838185343,0.0,1.0,0.0,0.1569324119975227,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q1_CompanyProfileIBM,hot,fiben::sf10::Q1_CompanyProfileIBM::hot,schema_lens,available,G0,1,q1_company_profile_ibm__control__normalized_reference_baseline,CONTROL,0.2957840100862086,q1_company_profile_ibm__g0__root_only,G0,0.3418366715777665,0.0,1.0,0.0,0.15569692722110126,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf0.25,QG8_AddPersonRoleToWatchItem,hot,imdb::sf0.25::QG8_AddPersonRoleToWatchItem::hot,depth_only,available,G3|G4|G5|G6|G9,5,watchitem_g0,G0,0.4179502480837982,series_g9,G9,0.4828109005757141,0.0,0.0,0.0,0.15518749609382076,,,,,,,Coverage status: full; performance computed over selected measured classes.
fiben,sf30,Q2_CompanyWithIndustryCountryAndListedSecurities,hot,fiben::sf30::Q2_CompanyWithIndustryCountryAndListedSecurities::hot,always_reference,available,CONTROL|G3|G7,3,q2_company_with_industry_country_and_listed_securities__g9__tradeoff_benchmark_candidate,G9,0.2507009194232523,q2_company_with_industry_country_and_listed_securities__control__normalized_reference_baseline,CONTROL,0.2889826602768152,0.0,1.0,0.0,0.15269884506858453,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IC3_FriendsAndFriendsOfFriendsInCountries,hot,ldbc_snb::sf3::IC3_FriendsAndFriendsOfFriendsInCountries::hot,always_embed,available,G9,1,ldbc_snb_ic3_g0_f7817cbe,G0,205.56545419531176,ldbc_snb_ic3_g9_75aa81cd,G9,236.4053590950789,0.0,0.0,0.0,0.1500247452593155,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf30::Q5_ReportsAndMetricDataOfCompany::hot,relationship_type_only,available,G9,1,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,45.21718232426791,q5_reports_and_metric_data_of_company__g9__tradeoff_benchmark_candidate,G9,51.98244479834102,0.0,0.0,0.0,0.14961707311961847,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,cold,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,always_reference,available,CONTROL|G3|G6|G7,4,q7_persons_who_bought_more_ibmthan_sold__g2__embed_containment_children,G2,1.2768174929078666,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.4656470972113311,0.0,0.0,0.0,0.14789083432230998,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG5_AllPersonsForEpisodesOfSeries,cold,imdb::sf0.25::QG5_AllPersonsForEpisodesOfSeries::cold,always_reference,available,G0|G3|G6|G7,4,watchitem_g4,G4,99.69487514972568,watchitem_g3,G3,114.22644820013372,0.0,0.0,0.0,0.14576048195640906,,,,,,,Coverage status: partial; performance computed over selected measured classes.
