dataset,scale_label,query_name,run_phase,query_scale_phase_id,ablation_variant,availability_status,selected_g_classes,selected_config_count,removed_g_classes,removal_reasons,global_best_config_id,global_best_g_class,global_best_p95,ablation_best_config_id,ablation_best_g_class,ablation_best_p95,top1_preserved,top3_preserved,near_best_preserved,relative_regret,rule_note
imdb,sf1,QG3_RecommendationByGenreAndSubtype,cold,imdb::sf1::QG3_RecommendationByGenreAndSubtype::cold,no_sharedness,available,G0|G2|G3|G4|G7|G8|G9,7,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,series_g8,G8,11.558564344886689,series_g8,G8,11.558564344886689,1.0,1.0,1.0,0.0,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,sf1,QG3_RecommendationByGenreAndSubtype,cold,imdb::sf1::QG3_RecommendationByGenreAndSubtype::cold,no_update_volatility,available,G0|G2|G3|G4|G5|G6|G8|G9,8,G7,G7:removed_update_sensitive_g_class,series_g8,G8,11.558564344886689,series_g8,G8,11.558564344886689,1.0,1.0,1.0,0.0,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,sf1,QG3_RecommendationByGenreAndSubtype,cold,imdb::sf1::QG3_RecommendationByGenreAndSubtype::cold,no_relationship_semantics_no_depth,available,G0|G7|G9,3,G2|G3|G4|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,series_g8,G8,11.558564344886689,series_g9,G9,12.111711094621564,0.0,1.0,1.0,0.04785600817108205,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,sf1,QG3_RecommendationByGenreAndSubtype,hot,imdb::sf1::QG3_RecommendationByGenreAndSubtype::hot,full_schema_lens,available,G0|G2|G3|G4|G5|G6|G7|G8|G9,9,,,series_g8,G8,10.41732880621566,series_g8,G8,10.41732880621566,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
imdb,sf1,QG3_RecommendationByGenreAndSubtype,hot,imdb::sf1::QG3_RecommendationByGenreAndSubtype::hot,no_relationship_semantics,available,G0|G4|G7|G9,4,G2|G3|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,series_g8,G8,10.41732880621566,series_g9,G9,10.43611749555566,0.0,1.0,1.0,0.0018035995301202883,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,sf1,QG3_RecommendationByGenreAndSubtype,hot,imdb::sf1::QG3_RecommendationByGenreAndSubtype::hot,no_depth,available,G0|G2|G3|G5|G6|G7|G9,7,G4|G8,G4:removed_depth_sensitive_g_class; G8:removed_depth_sensitive_g_class,series_g8,G8,10.41732880621566,series_g9,G9,10.43611749555566,0.0,1.0,1.0,0.0018035995301202883,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,sf1,QG3_RecommendationByGenreAndSubtype,hot,imdb::sf1::QG3_RecommendationByGenreAndSubtype::hot,no_residual_traversal,available,G0|G2|G3|G5|G6|G7,6,G4|G8|G9,G4:removed_residual_or_reduction_sensitive_g_class; G8:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,series_g8,G8,10.41732880621566,series_g7,G7,10.715543799597068,0.0,1.0,1.0,0.028626819689465163,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,sf1,QG3_RecommendationByGenreAndSubtype,hot,imdb::sf1::QG3_RecommendationByGenreAndSubtype::hot,no_sharedness,available,G0|G2|G3|G4|G7|G8|G9,7,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,series_g8,G8,10.41732880621566,series_g8,G8,10.41732880621566,1.0,1.0,1.0,0.0,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,sf1,QG3_RecommendationByGenreAndSubtype,hot,imdb::sf1::QG3_RecommendationByGenreAndSubtype::hot,no_update_volatility,available,G0|G2|G3|G4|G5|G6|G8|G9,8,G7,G7:removed_update_sensitive_g_class,series_g8,G8,10.41732880621566,series_g8,G8,10.41732880621566,1.0,1.0,1.0,0.0,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,sf1,QG3_RecommendationByGenreAndSubtype,hot,imdb::sf1::QG3_RecommendationByGenreAndSubtype::hot,no_relationship_semantics_no_depth,available,G0|G7|G9,3,G2|G3|G4|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,series_g8,G8,10.41732880621566,series_g9,G9,10.43611749555566,0.0,1.0,1.0,0.0018035995301202883,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::cold,full_schema_lens,available,G0|G2|G3|G4|G5|G6,6,,,watchitem_g5,G5,0.5805842018162365,watchitem_g5,G5,0.5805842018162365,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::cold,no_relationship_semantics,available,G0|G4,2,G2|G3|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,watchitem_g5,G5,0.5805842018162365,watchitem_g4,G4,4.625766352546633,0.0,0.0,0.0,6.967434074292564,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::cold,no_depth,available,G0|G2|G3|G5|G6,5,G4,G4:removed_depth_sensitive_g_class,watchitem_g5,G5,0.5805842018162365,watchitem_g5,G5,0.5805842018162365,1.0,1.0,1.0,0.0,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::cold,no_residual_traversal,available,G0|G2|G3|G5|G6,5,G4,G4:removed_residual_or_reduction_sensitive_g_class,watchitem_g5,G5,0.5805842018162365,watchitem_g5,G5,0.5805842018162365,1.0,1.0,1.0,0.0,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::cold,no_sharedness,available,G0|G2|G3|G4,4,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,watchitem_g5,G5,0.5805842018162365,watchitem_g2,G2,1.494078153336885,0.0,0.0,0.0,1.5734047682712917,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::cold,no_update_volatility,available,G0|G2|G3|G4|G5|G6,6,,,watchitem_g5,G5,0.5805842018162365,watchitem_g5,G5,0.5805842018162365,1.0,1.0,1.0,0.0,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::cold,no_relationship_semantics_no_depth,available,G0,1,G2|G3|G4|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,watchitem_g5,G5,0.5805842018162365,watchitem_g0,G0,4.74525385216111,0.0,0.0,0.0,7.173239708067449,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::hot,full_schema_lens,available,G0|G2|G3|G4|G5|G6,6,,,watchitem_g6,G6,0.2023525965341832,watchitem_g6,G6,0.2023525965341832,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::hot,no_relationship_semantics,available,G0|G4,2,G2|G3|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,watchitem_g6,G6,0.2023525965341832,watchitem_g4,G4,0.6350373470922931,0.0,1.0,0.0,2.1382713044901154,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::hot,no_depth,available,G0|G2|G3|G5|G6,5,G4,G4:removed_depth_sensitive_g_class,watchitem_g6,G6,0.2023525965341832,watchitem_g6,G6,0.2023525965341832,1.0,1.0,1.0,0.0,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::hot,no_residual_traversal,available,G0|G2|G3|G5|G6,5,G4,G4:removed_residual_or_reduction_sensitive_g_class,watchitem_g6,G6,0.2023525965341832,watchitem_g6,G6,0.2023525965341832,1.0,1.0,1.0,0.0,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::hot,no_sharedness,available,G0|G2|G3|G4,4,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,watchitem_g6,G6,0.2023525965341832,watchitem_g4,G4,0.6350373470922931,0.0,1.0,0.0,2.1382713044901154,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::hot,no_update_volatility,available,G0|G2|G3|G4|G5|G6,6,,,watchitem_g6,G6,0.2023525965341832,watchitem_g6,G6,0.2023525965341832,1.0,1.0,1.0,0.0,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::hot,no_relationship_semantics_no_depth,available,G0,1,G2|G3|G4|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,watchitem_g6,G6,0.2023525965341832,watchitem_g0,G0,0.7383172523987013,0.0,0.0,0.0,2.648667054657627,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,cold,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::cold,full_schema_lens,available,G0|G2|G3|G4|G5|G6|G7|G8|G9,9,,,series_g8,G8,482.7243484993232,series_g8,G8,482.7243484993232,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,cold,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::cold,no_relationship_semantics,available,G0|G4|G7|G9,4,G2|G3|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,series_g8,G8,482.7243484993232,series_g9,G9,496.404158048972,0.0,1.0,1.0,0.028338760189280193,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,cold,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::cold,no_depth,available,G0|G2|G3|G5|G6|G7|G9,7,G4|G8,G4:removed_depth_sensitive_g_class; G8:removed_depth_sensitive_g_class,series_g8,G8,482.7243484993232,series_g9,G9,496.404158048972,0.0,1.0,1.0,0.028338760189280193,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,cold,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::cold,no_residual_traversal,available,G0|G2|G3|G5|G6|G7,6,G4|G8|G9,G4:removed_residual_or_reduction_sensitive_g_class; G8:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,series_g8,G8,482.7243484993232,watchitem_g2,G2,499.43927059430274,0.0,1.0,1.0,0.034626225395388344,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,cold,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::cold,no_sharedness,available,G0|G2|G3|G4|G7|G8|G9,7,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,series_g8,G8,482.7243484993232,series_g8,G8,482.7243484993232,1.0,1.0,1.0,0.0,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,cold,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::cold,no_update_volatility,available,G0|G2|G3|G4|G5|G6|G8|G9,8,G7,G7:removed_update_sensitive_g_class,series_g8,G8,482.7243484993232,series_g8,G8,482.7243484993232,1.0,1.0,1.0,0.0,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,cold,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::cold,no_relationship_semantics_no_depth,available,G0|G7|G9,3,G2|G3|G4|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,series_g8,G8,482.7243484993232,series_g9,G9,496.404158048972,0.0,1.0,1.0,0.028338760189280193,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,hot,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::hot,full_schema_lens,available,G0|G2|G3|G4|G5|G6|G7|G8|G9,9,,,watchitem_g4,G4,367.5689083487668,watchitem_g4,G4,367.5689083487668,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,hot,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::hot,no_relationship_semantics,available,G0|G4|G7|G9,4,G2|G3|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,watchitem_g4,G4,367.5689083487668,watchitem_g4,G4,367.5689083487668,1.0,1.0,1.0,0.0,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,hot,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::hot,no_depth,available,G0|G2|G3|G5|G6|G7|G9,7,G4|G8,G4:removed_depth_sensitive_g_class; G8:removed_depth_sensitive_g_class,watchitem_g4,G4,367.5689083487668,watchitem_g3,G3,487.8263010483352,0.0,1.0,0.0,0.327169654364407,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,hot,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::hot,no_residual_traversal,available,G0|G2|G3|G5|G6|G7,6,G4|G8|G9,G4:removed_residual_or_reduction_sensitive_g_class; G8:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,watchitem_g4,G4,367.5689083487668,watchitem_g3,G3,487.8263010483352,0.0,1.0,0.0,0.327169654364407,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,hot,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::hot,no_sharedness,available,G0|G2|G3|G4|G7|G8|G9,7,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,watchitem_g4,G4,367.5689083487668,watchitem_g4,G4,367.5689083487668,1.0,1.0,1.0,0.0,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,hot,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::hot,no_update_volatility,available,G0|G2|G3|G4|G5|G6|G8|G9,8,G7,G7:removed_update_sensitive_g_class,watchitem_g4,G4,367.5689083487668,watchitem_g4,G4,367.5689083487668,1.0,1.0,1.0,0.0,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,hot,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::hot,no_relationship_semantics_no_depth,available,G0|G7|G9,3,G2|G3|G4|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,watchitem_g4,G4,367.5689083487668,watchitem_g0,G0,495.5294614475861,0.0,0.0,0.0,0.34812670547587293,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,sf1,QG6_EpisodesOfSeries,cold,imdb::sf1::QG6_EpisodesOfSeries::cold,full_schema_lens,available,G3|G7|G8|G9,4,,,watchitem_g3,G3,2.7282704060780807,watchitem_g3,G3,2.7282704060780807,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
imdb,sf1,QG6_EpisodesOfSeries,cold,imdb::sf1::QG6_EpisodesOfSeries::cold,no_relationship_semantics,available,G7|G9,2,G3|G8,G3:removed_semantic_g_class; G8:removed_semantic_g_class,watchitem_g3,G3,2.7282704060780807,series_g7,G7,3.013175356318241,0.0,1.0,0.0,0.10442694741893802,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,sf1,QG6_EpisodesOfSeries,cold,imdb::sf1::QG6_EpisodesOfSeries::cold,no_depth,available,G3|G7|G9,3,G8,G8:removed_depth_sensitive_g_class,watchitem_g3,G3,2.7282704060780807,watchitem_g3,G3,2.7282704060780807,1.0,1.0,1.0,0.0,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,sf1,QG6_EpisodesOfSeries,cold,imdb::sf1::QG6_EpisodesOfSeries::cold,no_residual_traversal,available,G3|G7,2,G8|G9,G8:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,watchitem_g3,G3,2.7282704060780807,watchitem_g3,G3,2.7282704060780807,1.0,1.0,1.0,0.0,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,sf1,QG6_EpisodesOfSeries,cold,imdb::sf1::QG6_EpisodesOfSeries::cold,no_sharedness,available,G3|G7|G8|G9,4,,,watchitem_g3,G3,2.7282704060780807,watchitem_g3,G3,2.7282704060780807,1.0,1.0,1.0,0.0,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,sf1,QG6_EpisodesOfSeries,cold,imdb::sf1::QG6_EpisodesOfSeries::cold,no_update_volatility,available,G3|G8|G9,3,G7,G7:removed_update_sensitive_g_class,watchitem_g3,G3,2.7282704060780807,watchitem_g3,G3,2.7282704060780807,1.0,1.0,1.0,0.0,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,sf1,QG6_EpisodesOfSeries,cold,imdb::sf1::QG6_EpisodesOfSeries::cold,no_relationship_semantics_no_depth,available,G7|G9,2,G3|G8,G3:removed_semantic_g_class; G8:removed_semantic_g_class,watchitem_g3,G3,2.7282704060780807,series_g7,G7,3.013175356318241,0.0,1.0,0.0,0.10442694741893802,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
