dataset,scale_label,query_name,query_scale_phase_id,config_id,g_class,design_family,benchmark_group,run_phase,n_runs,n_success_runs,avg_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,std_latency_ms,avg_documents_returned,avg_documents_written,source_experiment_id,source_file
imdb,sf0.5,QG3_RecommendationByGenreAndSubtype,imdb::sf0.5::QG3_RecommendationByGenreAndSubtype::hot,watchitem_g0,G0,root_local_family,primary,hot,10,10,3.5043301977566443,2.331611496629193,7.950160656037042,8.005846536980243,0.67261399817653,8.019768007216044,2.839670826314046,20.0,0.0,watchitem_g0_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG3_RecommendationByGenreAndSubtype,imdb::sf0.5::QG3_RecommendationByGenreAndSubtype::hot,watchitem_g2,G2,root_local_family,primary,hot,10,10,3.5467512003378943,2.319808001630008,8.157294002739945,8.32312439873931,0.5593679961748421,8.364581997739151,2.991641694630094,20.0,0.0,watchitem_g2_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG3_RecommendationByGenreAndSubtype,imdb::sf0.5::QG3_RecommendationByGenreAndSubtype::hot,watchitem_g3,G3,root_local_family,primary,hot,10,10,3.512320001027547,2.262452500872314,8.168559445039136,8.314171883830568,0.6013990059727803,8.350574993528426,2.9513813036673087,20.0,0.0,watchitem_g3_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG3_RecommendationByGenreAndSubtype,imdb::sf0.5::QG3_RecommendationByGenreAndSubtype::hot,watchitem_g4,G4,associative_family,secondary_affected,hot,10,10,3.7103198003023854,2.2633504995610565,8.732928396784699,9.05018487770576,0.7016720046522096,9.129498997936023,3.132350817339494,20.0,0.0,watchitem_g4_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG3_RecommendationByGenreAndSubtype,imdb::sf0.5::QG3_RecommendationByGenreAndSubtype::hot,watchitem_g5,G5,associative_family,secondary_affected,hot,10,10,3.5691202981979586,2.3093950003385544,8.130047941813245,8.140843979781494,0.7266739994520321,8.143542989273556,2.926588021203847,20.0,0.0,watchitem_g5_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG3_RecommendationByGenreAndSubtype,imdb::sf0.5::QG3_RecommendationByGenreAndSubtype::hot,watchitem_g6,G6,associative_family,secondary_affected,hot,10,10,3.630610498657916,2.2897504968568683,8.391238645708654,8.440221324854065,0.7221169944386929,8.452466994640417,3.028199375949867,20.0,0.0,watchitem_g6_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG3_RecommendationByGenreAndSubtype,imdb::sf0.5::QG3_RecommendationByGenreAndSubtype::hot,series_g7,G7,containment_family,secondary_affected,hot,10,10,3.395718496176414,2.206813500379212,7.70830589463003,7.784315570024773,0.650246991426684,7.803317988873459,2.783674534118761,20.0,0.0,series_g7_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG3_RecommendationByGenreAndSubtype,imdb::sf0.5::QG3_RecommendationByGenreAndSubtype::hot,series_g8,G8,containment_family,secondary_affected,hot,10,10,3.3232820002012886,2.2348685015458614,7.588796650088624,7.755448933603475,0.5053189961472526,7.797112004482187,2.791404695130626,20.0,0.0,series_g8_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG3_RecommendationByGenreAndSubtype,imdb::sf0.5::QG3_RecommendationByGenreAndSubtype::hot,series_g9,G9,containment_family,secondary_affected,hot,10,10,3.337923904473428,2.255956002045423,7.599027907417621,7.749679991684388,0.5726810049964115,7.78734301275108,2.7463427009089583,20.0,0.0,series_g9_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,watchitem_g0,G0,root_local_family,primary,cold,10,10,1.629405799030792,1.4778499971725978,2.677729398419613,3.175309879879933,0.9853730007307604,3.2997050002450123,0.6213320839205764,8.3,0.0,watchitem_g0_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,watchitem_g2,G2,root_local_family,secondary_affected,cold,10,10,0.7130469995900057,0.7042529978207313,0.7938140981423202,0.8205052158155013,0.6681009981548414,0.8271779952337965,0.0441133200934503,8.3,0.0,watchitem_g2_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,watchitem_g3,G3,root_local_family,secondary_affected,cold,10,10,0.7280681995325722,0.7045474994811229,0.8656627484015187,0.9399973528343252,0.6685550033580512,0.9585810039425268,0.0796519818597209,8.3,0.0,watchitem_g3_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,watchitem_g4,G4,associative_family,primary,cold,10,10,0.7642254044185393,0.6760965043213218,1.2090903066564342,1.5068844694178551,0.6060160085326061,1.58133301010821,0.2753713565750031,8.3,0.0,watchitem_g4_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,watchitem_g5,G5,associative_family,primary,cold,10,10,0.4726176004623994,0.3830589994322508,0.8903778514650178,1.117720373586053,0.3242020029574632,1.1745560041163117,0.2407429454591397,43.1,0.0,watchitem_g5_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,watchitem_g6,G6,associative_family,primary,cold,10,10,0.5031766995671205,0.4271784928278066,0.8922019522287875,1.1475747896474786,0.3574680013116449,1.2114179990021512,0.2398709199330868,43.1,0.0,watchitem_g6_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,series_g7,G7,containment_family,control,cold,10,10,0.6325641996227205,0.5799659920739941,0.8751225541345772,0.9987685130909084,0.5461639957502484,1.0296800028299913,0.1386747268483267,8.3,0.0,series_g7_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,series_g8,G8,containment_family,control,cold,10,10,0.7160618028137833,0.7045879974612035,0.7905648584710433,0.8196121762739494,0.6732339970767498,0.826874005724676,0.0411973833519605,8.3,0.0,series_g8_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,series_g9,G9,containment_family,control,cold,10,10,0.7099299968103878,0.6991205009398982,0.8036637431359849,0.837527145340573,0.6680359947495162,0.8459929958917201,0.0508233719368917,8.3,0.0,series_g9_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,watchitem_g0,G0,root_local_family,primary,hot,10,10,0.6676727993180975,0.6590804987354204,0.7023710924840998,0.7089526100025978,0.6494840054074302,0.7105979893822223,0.0201197407244051,8.3,0.0,watchitem_g0_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,watchitem_g2,G2,root_local_family,secondary_affected,hot,10,10,0.6661339022684842,0.6644239983870648,0.6937993588508107,0.7002350784023292,0.6406799948308617,0.7018440082902089,0.0157833995131503,8.3,0.0,watchitem_g2_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,watchitem_g3,G3,root_local_family,secondary_affected,hot,10,10,0.6680080012301914,0.6626499962294474,0.7044561934890226,0.7107144367182627,0.6453310052165762,0.7122789975255728,0.0193913094506279,8.3,0.0,watchitem_g3_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,watchitem_g4,G4,associative_family,primary,hot,10,10,0.5788743001176044,0.5787464979221113,0.5963625932054128,0.5995853144850116,0.5620960000669584,0.6003909948049113,0.0111403421025579,8.3,0.0,watchitem_g4_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,watchitem_g5,G5,associative_family,primary,hot,10,10,0.3231116032111458,0.323326006764546,0.3330338535306509,0.3338427752896677,0.30860400875099,0.334045005729422,0.0079815279404515,43.1,0.0,watchitem_g5_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,watchitem_g6,G6,associative_family,primary,hot,10,10,0.3487573994789272,0.3475114936009049,0.3640449038357474,0.3656569847953506,0.3347220044815913,0.3660600050352514,0.0096325370444258,43.1,0.0,watchitem_g6_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,series_g7,G7,containment_family,control,hot,10,10,0.5565324012422934,0.5461530017782934,0.6266590491577516,0.6544694128388073,0.5222170002525672,0.6614220037590712,0.0384487693676492,8.3,0.0,series_g7_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,series_g8,G8,containment_family,control,hot,10,10,0.664744597452227,0.6605949965887703,0.6923178480064962,0.6950491697352845,0.63831199076958,0.6957320001674816,0.0161791051694231,8.3,0.0,series_g8_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,series_g9,G9,containment_family,control,hot,10,10,0.6591966026462615,0.6530760074383579,0.6846689553640317,0.6902953969256487,0.6473249959526584,0.6917020073160529,0.0138122763024427,8.3,0.0,series_g9_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::cold,watchitem_g0,G0,root_local_family,primary,cold,10,10,213.44111489888743,249.67946349352133,374.4998147987643,407.7467997636995,27.48936398711521,416.0585460049333,135.1078447722456,1029.5,0.0,watchitem_g0_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::cold,watchitem_g2,G2,root_local_family,secondary_affected,cold,10,10,142.78854590229457,175.10661800042726,242.7885806078848,256.1125593284669,13.11111298855394,259.4435540086124,84.00857992539808,1029.5,0.0,watchitem_g2_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::cold,watchitem_g3,G3,root_local_family,secondary_affected,cold,10,10,143.3498052007053,176.667717503733,240.73786560184087,252.198563523998,13.235692007583566,255.0637380045373,84.00782323758101,1029.5,0.0,watchitem_g3_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::cold,watchitem_g4,G4,associative_family,primary,cold,10,10,117.56663709675196,127.18338599370328,190.06267604490853,204.01077200906,28.839987004175786,207.49779600009788,57.531912318698105,1029.5,0.0,watchitem_g4_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::cold,watchitem_g5,G5,associative_family,primary,cold,10,10,124.008845697972,138.05993100686464,214.3784862942993,230.94468765659252,28.94456598733086,235.08623799716588,67.74369441546833,39008.5,0.0,watchitem_g5_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::cold,watchitem_g6,G6,associative_family,primary,cold,10,10,150.72360029880656,176.18882599344943,245.39918089867564,262.36716818180867,30.01735999714583,266.6091650025919,79.02108130839356,39008.5,0.0,watchitem_g6_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::cold,series_g7,G7,containment_family,secondary_affected,cold,10,10,142.28240460070083,177.0237484961399,242.58637125385573,254.35924065488507,13.043521001236511,257.3024580051424,85.04684453571839,1029.5,0.0,series_g7_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::cold,series_g8,G8,containment_family,secondary_affected,cold,10,10,121.21292849915336,139.23480400262633,206.6937695009983,215.22332510416163,5.183240995393135,217.3557140049525,74.78394764788504,1029.5,0.0,series_g8_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::cold,series_g9,G9,containment_family,secondary_affected,cold,10,10,136.26860540098278,171.05438600265188,233.52858974685657,240.31009154365165,6.7545600031735376,242.0054669928504,84.22760327111908,1029.5,0.0,series_g9_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::hot,watchitem_g0,G0,root_local_family,primary,hot,10,10,145.2584330996615,174.7266394959297,251.82748974766585,254.8573235492222,13.103375997161493,255.6147819996113,86.96653304831736,1029.5,0.0,watchitem_g0_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::hot,watchitem_g2,G2,root_local_family,secondary_affected,hot,10,10,146.99354820040753,180.7181340045645,234.3606941496546,238.06362282906773,26.65515699482057,238.98935499892104,81.88345593183526,1029.5,0.0,watchitem_g2_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::hot,watchitem_g3,G3,root_local_family,secondary_affected,hot,10,10,132.20034069818212,148.79610599018633,233.0087738002476,236.7984635593893,13.16518800740596,237.7458859991748,81.60804887470498,1029.5,0.0,watchitem_g3_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::hot,watchitem_g4,G4,associative_family,primary,hot,10,10,106.75897669862024,121.5812590016867,164.45552805307668,169.6272992125887,28.843787004007027,170.9202420024667,48.41344973125613,1029.5,0.0,watchitem_g4_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::hot,watchitem_g5,G5,associative_family,primary,hot,10,10,154.47266759874765,177.36059950402705,254.90721585010755,277.9906631722406,29.888703997130506,283.76152500277385,82.21422003500783,39008.5,0.0,watchitem_g5_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::hot,watchitem_g6,G6,associative_family,primary,hot,10,10,174.54487990034977,199.1138400044292,269.4032963983773,272.1184768814419,29.56564399937633,272.79727200220805,88.73434479683416,39008.5,0.0,watchitem_g6_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::hot,series_g7,G7,containment_family,secondary_affected,hot,10,10,142.14920430531492,180.2455835058936,231.39499785320365,237.3648659785977,14.33103100862354,238.85733300994616,79.56464540020754,1029.5,0.0,series_g7_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::hot,series_g8,G8,containment_family,secondary_affected,hot,10,10,131.3155180963804,165.19349299778696,230.684373396798,235.67471787973773,4.985295992810279,236.92230400047265,85.07322229888062,1029.5,0.0,series_g8_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::hot,series_g9,G9,containment_family,secondary_affected,hot,10,10,126.53382170246914,156.3211210013833,222.10756189961097,244.1807955761033,6.767547005438246,249.69910399522632,79.94322652639993,1029.5,0.0,series_g9_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::cold,watchitem_g0,G0,root_local_family,control,cold,10,10,1.435894300811924,1.314560002356302,2.001590147119713,2.222778833092889,1.1632320092758164,2.2780760045861825,0.3179613122180169,6381.4,0.0,watchitem_g0_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::cold,watchitem_g2,G2,root_local_family,control,cold,10,10,1.2513870955444872,1.158217994088773,1.775934297620551,1.999964459246257,1.0219269897788763,2.055971999652684,0.2961675286852185,6381.4,0.0,watchitem_g2_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::cold,watchitem_g3,G3,root_local_family,secondary_affected,cold,10,10,1.313219299481716,1.2602670030901209,1.809161753044464,1.959060356603004,1.0087609989568591,1.9965350074926391,0.282964914049797,6381.4,0.0,watchitem_g3_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::cold,watchitem_g4,G4,associative_family,control,cold,10,10,1.27922440005932,1.1730264959624035,1.7917391996888905,1.990935835783603,1.0337060084566474,2.0407349948072806,0.2870265753046557,6381.4,0.0,watchitem_g4_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::cold,watchitem_g5,G5,associative_family,control,cold,10,10,1.2573935993714258,1.1422034949646331,1.7876156089187127,2.039187929040054,1.0078740015160292,2.102081009070389,0.3099655494460745,6381.4,0.0,watchitem_g5_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::cold,watchitem_g6,G6,associative_family,control,cold,10,10,1.2432882038410753,1.2079295047442429,1.7666184547124424,1.973481289460324,0.955288007389754,2.025196998147294,0.3095741434215438,6381.4,0.0,watchitem_g6_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::cold,series_g7,G7,containment_family,primary,cold,10,10,0.8690279020811431,0.8517590031260625,1.0587352517177349,1.1411302504711784,0.7475689926650375,1.1617290001595393,0.1158229472930758,6381.4,0.0,series_g7_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::cold,series_g8,G8,containment_family,primary,cold,10,10,3.020940699207131,2.668779998202808,4.84010385116562,5.782420770265162,2.385515996138565,6.018000000040047,1.038335528571598,6381.4,0.0,series_g8_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::cold,series_g9,G9,containment_family,primary,cold,10,10,5.295738799031824,4.765989004226867,8.291939948685464,9.632071987725794,4.049667011713609,9.967104997485876,1.6835753237562283,6381.4,0.0,series_g9_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::hot,watchitem_g0,G0,root_local_family,control,hot,10,10,1.245297298009973,1.188230497064069,1.538760345283663,1.5619720616086852,1.045042008627206,1.5677749906899408,0.1917177006299102,6381.4,0.0,watchitem_g0_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::hot,watchitem_g2,G2,root_local_family,control,hot,10,10,1.1826255009509623,1.1466630021459423,1.3983451528474686,1.4490018342621624,1.0130180016858503,1.4616660046158358,0.1336878672758036,6381.4,0.0,watchitem_g2_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::hot,watchitem_g3,G3,root_local_family,secondary_affected,hot,10,10,1.1510039024869911,1.1165880059706978,1.430058347614249,1.490522866806714,0.9673450113041326,1.50563899660483,0.1722127579253999,6381.4,0.0,watchitem_g3_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::hot,watchitem_g4,G4,associative_family,control,hot,10,10,1.1270557006355375,1.1115419983980246,1.3977530994452534,1.462798616848886,0.9445960022276269,1.479059996199794,0.1630146708114458,6381.4,0.0,watchitem_g4_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::hot,watchitem_g5,G5,associative_family,control,hot,10,10,1.0981379964505322,1.0388289956608787,1.4251947985030708,1.5252517559565604,0.9322249970864503,1.5502659953199327,0.1854126372631561,6381.4,0.0,watchitem_g5_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::hot,watchitem_g6,G6,associative_family,control,hot,10,10,1.076016899605747,1.0398900049040094,1.3139938499080015,1.3752683700295163,0.9473840036662295,1.3905870000598952,0.1399192671749945,6381.4,0.0,watchitem_g6_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::hot,series_g7,G7,containment_family,primary,hot,10,10,0.8317278028698638,0.8059660030994564,1.0162401005800346,1.07276801703847,0.7248580077430233,1.086899996153079,0.106532307999298,6381.4,0.0,series_g7_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::hot,series_g8,G8,containment_family,primary,hot,10,10,2.822842697787564,2.6950274987029843,3.67521634325385,3.9930088678374887,2.424117992632091,4.072456998983398,0.4762353892310682,6381.4,0.0,series_g8_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG6_EpisodesOfSeries,imdb::sf0.5::QG6_EpisodesOfSeries::hot,series_g9,G9,containment_family,primary,hot,10,10,5.055100102617871,4.8573360036243685,6.824525501724564,7.444715504097985,4.098802004591562,7.59976300469134,1.0343955449153068,6381.4,0.0,series_g9_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG7_UpdateWatchItemMetadata,imdb::sf0.5::QG7_UpdateWatchItemMetadata::cold,watchitem_g0,G0,root_local_family,primary,cold,10,10,0.472082503256388,0.4269460041541606,0.7632150503923181,0.9002998089999892,0.3359530091984197,0.9345709986519068,0.1677815711559144,0.0,1.0,watchitem_g0_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG7_UpdateWatchItemMetadata,imdb::sf0.5::QG7_UpdateWatchItemMetadata::cold,watchitem_g2,G2,root_local_family,secondary_affected,cold,10,10,0.4685705993324518,0.4217189998598769,0.6933180957275905,0.7960268201713916,0.3721809916896745,0.8217040012823418,0.131878446341099,0.0,1.0,watchitem_g2_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG7_UpdateWatchItemMetadata,imdb::sf0.5::QG7_UpdateWatchItemMetadata::cold,watchitem_g3,G3,root_local_family,secondary_affected,cold,10,10,0.2890907024266198,0.2631494935485534,0.3809581568930297,0.4159332404378801,0.2497080131433904,0.4246770113240927,0.0529715689501973,0.0,1.0,watchitem_g3_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG7_UpdateWatchItemMetadata,imdb::sf0.5::QG7_UpdateWatchItemMetadata::cold,watchitem_g4,G4,associative_family,secondary_affected,cold,10,10,0.3511842020088807,0.3349125036038458,0.4425914492458104,0.4723846935667097,0.2848459989763796,0.4798330046469345,0.0501411674949953,0.0,1.0,watchitem_g4_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
imdb,sf0.5,QG7_UpdateWatchItemMetadata,imdb::sf0.5::QG7_UpdateWatchItemMetadata::cold,watchitem_g5,G5,associative_family,secondary_affected,cold,10,10,0.3999388965894468,0.3989799879491329,0.4743739991681649,0.5164651927771047,0.332273993990384,0.5269879911793396,0.0490272764011308,0.0,1.0,watchitem_g5_sf0.5,analysis/imdb/benchmark_aggregate_results_imdb_all_sfs.csv
