dataset,scale_label,query_name,run_phase,query_scale_phase_id,baseline,availability_status,selected_g_classes,selected_config_count,global_best_config_id,global_best_g_class,global_best_p95,baseline_best_config_id,baseline_best_g_class,baseline_best_p95,top1_preserved,top3_preserved,near_best_preserved,relative_regret,random_repetitions,random_k_size,random_top1_std,random_top3_std,random_near_best_std,random_regret_std,note
fiben,sf30,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf30::Q5_ReportsAndMetricDataOfCompany::hot,random_k,available,random_sample_k=3,3,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,45.21718232426791,,,45.27216444621444,0.745,1.0,1.0,0.0012159563935724108,1000,3,0.43586121644395015,0.0,0.0,0.0020783852268441943,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf30::Q5_ReportsAndMetricDataOfCompany::hot,always_reference,available,CONTROL,1,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,45.21718232426791,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,45.21718232426791,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf30::Q5_ReportsAndMetricDataOfCompany::hot,always_embed,available,G2|G4|G9,3,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,45.21718232426791,q5_reports_and_metric_data_of_company__g4__deep_nested_path,G4,45.43279848876408,0.0,1.0,1.0,0.004768456445382003,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf30::Q5_ReportsAndMetricDataOfCompany::hot,depth_only,unavailable,,0,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,45.21718232426791,,,,,,,,,,,,,,Baseline selected no measured configuration class for this case; no latency was inferred.
fiben,sf30,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf30::Q5_ReportsAndMetricDataOfCompany::hot,relationship_type_only,available,G9,1,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,CONTROL,45.21718232426791,q5_reports_and_metric_data_of_company__g9__tradeoff_benchmark_candidate,G9,51.98244479834102,0.0,0.0,0.0,0.14961707311961847,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,schema_lens,available,G1|G3|G5|G7|G9,5,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,414.6383690298535,q6_tech_uslisted_securities_with_high_last_traded_value__g1__embed_descriptors,G1,421.72781311091967,0.0,1.0,1.0,0.017097896891823207,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,random_k,available,random_sample_k=5,5,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,414.6383690298535,,,415.75850119466196,0.842,1.0,1.0,0.0027014677089080667,1000,5,0.36474100400146947,0.0,0.0,0.006236304078637201,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,always_reference,available,CONTROL|G3|G7,3,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,414.6383690298535,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,414.6383690298535,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,always_embed,available,G5|G9,2,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,414.6383690298535,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,423.2798835611902,0.0,0.0,1.0,0.02084108750368576,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,depth_only,available,G9,1,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,414.6383690298535,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,423.2798835611902,0.0,0.0,1.0,0.02084108750368576,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,relationship_type_only,available,G3,1,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,414.6383690298535,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,424.9574067362119,0.0,0.0,1.0,0.02488683748805566,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,hot,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,schema_lens,available,G1|G3|G5|G7|G9,5,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,418.83483037818223,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,418.83483037818223,1.0,1.0,1.0,0.0,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,hot,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,random_k,available,random_sample_k=5,5,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,418.83483037818223,,,418.85973713155255,0.833,1.0,1.0,5.946676724048057e-05,1000,5,0.37297587053320225,0.0,0.0,0.00013281239089409314,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,hot,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,always_reference,available,CONTROL|G3|G7,3,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,418.83483037818223,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,418.83483037818223,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,hot,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,always_embed,available,G5|G9,2,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,418.83483037818223,q6_tech_uslisted_securities_with_high_last_traded_value__g5__shared_targets_as_references,G5,418.98397261393256,0.0,1.0,1.0,0.000356088426589704,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,hot,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,depth_only,available,G9,1,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,418.83483037818223,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,425.5045716650784,0.0,0.0,1.0,0.01592451439836988,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,hot,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,relationship_type_only,available,G3,1,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,418.83483037818223,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,418.83483037818223,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,cold,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,schema_lens,available,G2|G3|G4|G5|G6|G7|G9,7,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,1.445280387997627,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,1.445280387997627,1.0,1.0,1.0,0.0,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,cold,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,random_k,available,random_sample_k=7,7,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,1.445280387997627,,,1.445444009732455,0.88,1.0,1.0,0.00011321106699197261,1000,7,0.32496153618543844,0.0,0.0,0.0003065770186908666,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,cold,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,always_reference,available,CONTROL|G3|G6|G7,4,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,1.445280387997627,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,1.445280387997627,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,cold,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,always_embed,available,G2|G4|G5|G9,4,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,1.445280387997627,q7_persons_who_bought_more_ibmthan_sold__g9__tradeoff_benchmark_candidate,G9,1.4466439024545252,0.0,1.0,1.0,0.0009434255582664384,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,cold,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,depth_only,available,G3|G4|G5|G6|G9,5,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,1.445280387997627,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,1.445280387997627,1.0,1.0,1.0,0.0,,,,,,,Coverage status: full; performance computed over selected measured classes.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,cold,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,relationship_type_only,available,G4|G5|G6,3,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,1.445280387997627,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,1.445280387997627,1.0,1.0,1.0,0.0,,,,,,,Coverage status: full; performance computed over selected measured classes.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,hot,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,schema_lens,available,G2|G3|G4|G5|G6|G7|G9,7,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.322278199950233,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.322278199950233,1.0,1.0,1.0,0.0,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,hot,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,random_k,available,random_sample_k=7,7,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.322278199950233,,,1.3227943292062263,0.877,1.0,1.0,0.00039033333228417243,1000,7,0.3284372086107175,0.0,0.0,0.0010422763421392947,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,hot,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,always_reference,available,CONTROL|G3|G6|G7,4,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.322278199950233,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.322278199950233,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,hot,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,always_embed,available,G2|G4|G5|G9,4,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.322278199950233,q7_persons_who_bought_more_ibmthan_sold__g4__deep_nested_path,G4,1.3264743727631867,0.0,1.0,1.0,0.003173441725887581,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,hot,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,depth_only,available,G3|G4|G5|G6|G9,5,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.322278199950233,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.322278199950233,1.0,1.0,1.0,0.0,,,,,,,Coverage status: full; performance computed over selected measured classes.
fiben,sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,hot,fiben::sf30::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,relationship_type_only,available,G4|G5|G6,3,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.322278199950233,q7_persons_who_bought_more_ibmthan_sold__g4__deep_nested_path,G4,1.3264743727631867,0.0,1.0,1.0,0.003173441725887581,,,,,,,Coverage status: full; performance computed over selected measured classes.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,cold,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::cold,schema_lens,available,G3|G5|G6|G7|G9,5,q8_ibmtransactions_below_average_selling_price__control__normalized_reference_baseline,CONTROL,1.38883336330764,q8_ibmtransactions_below_average_selling_price__g7__update_aware_references,G7,1.389437582110986,0.0,1.0,1.0,0.0004350549312171836,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,cold,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::cold,random_k,available,random_sample_k=5,5,q8_ibmtransactions_below_average_selling_price__control__normalized_reference_baseline,CONTROL,1.38883336330764,,,1.3889324551913886,0.836,1.0,1.0,7.134900871961811e-05,1000,5,0.3702755730533679,0.0,0.0,0.00016109021396613622,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,cold,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::cold,always_reference,available,CONTROL|G3|G6|G7,4,q8_ibmtransactions_below_average_selling_price__control__normalized_reference_baseline,CONTROL,1.38883336330764,q8_ibmtransactions_below_average_selling_price__control__normalized_reference_baseline,CONTROL,1.38883336330764,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,cold,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::cold,always_embed,available,G5|G9,2,q8_ibmtransactions_below_average_selling_price__control__normalized_reference_baseline,CONTROL,1.38883336330764,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.3916194438934324,0.0,1.0,1.0,0.002006058220805641,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,cold,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::cold,depth_only,available,G3|G5|G6|G9,4,q8_ibmtransactions_below_average_selling_price__control__normalized_reference_baseline,CONTROL,1.38883336330764,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.3916194438934324,0.0,1.0,1.0,0.002006058220805641,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,cold,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::cold,relationship_type_only,available,G5|G6,2,q8_ibmtransactions_below_average_selling_price__control__normalized_reference_baseline,CONTROL,1.38883336330764,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.3916194438934324,0.0,1.0,1.0,0.002006058220805641,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,hot,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::hot,schema_lens,available,G3|G5|G6|G7|G9,5,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2928820273373276,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2928820273373276,1.0,1.0,1.0,0.0,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,hot,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::hot,random_k,available,random_sample_k=5,5,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2928820273373276,,,1.293282016250305,0.846,1.0,1.0,0.00030937773479692486,1000,5,0.3609487498246808,0.0,0.0,0.0007251266662242964,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,hot,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::hot,always_reference,available,CONTROL|G3|G6|G7,4,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2928820273373276,q8_ibmtransactions_below_average_selling_price__g3__association_references,G3,1.2954793579410762,0.0,1.0,1.0,0.0020089463298501612,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,hot,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::hot,always_embed,available,G5|G9,2,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2928820273373276,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2928820273373276,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,hot,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::hot,depth_only,available,G3|G5|G6|G9,4,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2928820273373276,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2928820273373276,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q8_IBMTransactionsBelowAverageSellingPrice,hot,fiben::sf30::Q8_IBMTransactionsBelowAverageSellingPrice::hot,relationship_type_only,available,G5|G6,2,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2928820273373276,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2928820273373276,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::cold,schema_lens,available,G2|G3|G4|G5|G7|G9,6,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,1.0,1.0,1.0,0.0,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::cold,random_k,available,random_sample_k=6,6,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,,,1.3415529573801905,0.861,1.0,1.0,0.0005853512946207416,1000,6,0.34594652765998396,0.0,0.0,0.001456836315362027,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::cold,always_reference,available,CONTROL|G3|G7,3,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::cold,always_embed,available,G2|G4|G5|G9,4,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,q9_persons_who_bought_and_sold_same_stock__g5__shared_targets_as_references,G5,1.3464143266901374,0.0,1.0,1.0,0.004211160392954975,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::cold,depth_only,available,G3|G4|G5|G9,4,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,q9_persons_who_bought_and_sold_same_stock__g5__shared_targets_as_references,G5,1.3464143266901374,0.0,1.0,1.0,0.004211160392954975,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::cold,relationship_type_only,available,G4|G5,2,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.340768137015402,q9_persons_who_bought_and_sold_same_stock__g5__shared_targets_as_references,G5,1.3464143266901374,0.0,1.0,1.0,0.004211160392954975,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,hot,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::hot,schema_lens,available,G2|G3|G4|G5|G7|G9,6,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.2238605471793562,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.2238605471793562,1.0,1.0,1.0,0.0,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,hot,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::hot,random_k,available,random_sample_k=6,6,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.2238605471793562,,,1.224022348294966,0.868,1.0,1.0,0.00013220551637407554,1000,6,0.3384907679686405,0.0,0.0,0.0003390177785390266,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,hot,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::hot,always_reference,available,CONTROL|G3|G7,3,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.2238605471793562,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.2238605471793562,1.0,1.0,1.0,0.0,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,hot,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::hot,always_embed,available,G2|G4|G5|G9,4,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.2238605471793562,q9_persons_who_bought_and_sold_same_stock__g4__deep_nested_path,G4,1.2250863132067025,0.0,1.0,1.0,0.001001556942227845,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,hot,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::hot,depth_only,available,G3|G4|G5|G9,4,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.2238605471793562,q9_persons_who_bought_and_sold_same_stock__g4__deep_nested_path,G4,1.2250863132067025,0.0,1.0,1.0,0.001001556942227845,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q9_PersonsWhoBoughtAndSoldSameStock,hot,fiben::sf30::Q9_PersonsWhoBoughtAndSoldSameStock::hot,relationship_type_only,available,G4|G5,2,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,1.2238605471793562,q9_persons_who_bought_and_sold_same_stock__g4__deep_nested_path,G4,1.2250863132067025,0.0,1.0,1.0,0.001001556942227845,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,cold,imdb::sf0.25::QG10_AdvancedSearchWatchItems::cold,schema_lens,available,G0|G2|G3|G4|G5|G6|G7|G8|G9,9,series_g9,G9,117.12669585031108,series_g9,G9,117.12669585031108,1.0,1.0,1.0,0.0,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,cold,imdb::sf0.25::QG10_AdvancedSearchWatchItems::cold,random_k,available,random_sample_k=9,9,series_g9,G9,117.12669585031108,,,117.12669585031108,1.0,1.0,1.0,0.0,1000,9,0.0,0.0,0.0,0.0,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,cold,imdb::sf0.25::QG10_AdvancedSearchWatchItems::cold,always_reference,available,G0|G3|G6|G7,4,series_g9,G9,117.12669585031108,watchitem_g3,G3,120.97194580237556,0.0,1.0,1.0,0.03282983374668692,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,cold,imdb::sf0.25::QG10_AdvancedSearchWatchItems::cold,always_embed,available,G2|G4|G5|G8|G9,5,series_g9,G9,117.12669585031108,series_g9,G9,117.12669585031108,1.0,1.0,1.0,0.0,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,cold,imdb::sf0.25::QG10_AdvancedSearchWatchItems::cold,depth_only,available,G2|G8|G9,3,series_g9,G9,117.12669585031108,series_g9,G9,117.12669585031108,1.0,1.0,1.0,0.0,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,cold,imdb::sf0.25::QG10_AdvancedSearchWatchItems::cold,relationship_type_only,available,G0|G2|G3,3,series_g9,G9,117.12669585031108,watchitem_g3,G3,120.97194580237556,0.0,1.0,1.0,0.03282983374668692,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,hot,imdb::sf0.25::QG10_AdvancedSearchWatchItems::hot,schema_lens,available,G0|G2|G3|G4|G5|G6|G7|G8|G9,9,series_g9,G9,115.31208974847686,series_g9,G9,115.31208974847686,1.0,1.0,1.0,0.0,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,hot,imdb::sf0.25::QG10_AdvancedSearchWatchItems::hot,random_k,available,random_sample_k=9,9,series_g9,G9,115.31208974847686,,,115.31208974847686,1.0,1.0,1.0,0.0,1000,9,0.0,0.0,0.0,0.0,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,hot,imdb::sf0.25::QG10_AdvancedSearchWatchItems::hot,always_reference,available,G0|G3|G6|G7,4,series_g9,G9,115.31208974847686,watchitem_g3,G3,117.93523374872166,0.0,1.0,1.0,0.022748213183600215,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,hot,imdb::sf0.25::QG10_AdvancedSearchWatchItems::hot,always_embed,available,G2|G4|G5|G8|G9,5,series_g9,G9,115.31208974847686,series_g9,G9,115.31208974847686,1.0,1.0,1.0,0.0,,,,,,,Coverage status: full; performance computed over selected measured classes.
