dataset,scale_label,query_name,run_phase,schema_lens_top1,schema_lens_top3,schema_lens_near_best,schema_lens_regret,global_best_g_class,global_best_p95,schema_lens_best_g_class,schema_lens_best_p95,schema_lens_selected_g_classes,random_k_top1_probability,random_k_top3_probability,random_k_near_best_probability,random_k_expected_regret,random_k_expected_best_p95,random_k_selected_g_classes,random_k_size,random_repetitions,top1_gap_random_minus_schema,near_best_gap_random_minus_schema,regret_gap_random_minus_schema,top1_comparison,regret_comparison
ldbc_snb,sf0.1,IS6_ForumOfMessage,cold,1.0,1.0,1.0,0.0,G0,93.96196084562688,G0,93.96196084562688,G0|G3|G7|G9,1.0,1.0,1.0,0.0,93.96196084562688,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf0.1,IS6_ForumOfMessage,hot,1.0,1.0,1.0,0.0,G9,94.48190636467189,G9,94.48190636467189,G0|G3|G7|G9,1.0,1.0,1.0,0.0,94.48190636467189,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf0.1,IS7_RepliesOfMessage,cold,1.0,1.0,1.0,0.0,G7,0.9693465428426856,G7,0.9693465428426856,G0|G3|G7|G9,1.0,1.0,1.0,0.0,0.9693465428426858,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf0.1,IS7_RepliesOfMessage,hot,1.0,1.0,1.0,0.0,G9,0.874050357379019,G9,0.874050357379019,G0|G3|G7|G9,1.0,1.0,1.0,0.0,0.8740503573790191,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC1_TransitiveFriendsWithName,cold,1.0,1.0,1.0,0.0,G0,2675.2523354487494,G0,2675.2523354487494,G0|G3,1.0,1.0,1.0,0.0,2675.2523354487494,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC1_TransitiveFriendsWithName,hot,1.0,1.0,1.0,0.0,G0,2827.2060004761443,G0,2827.2060004761443,G0|G3,1.0,1.0,1.0,0.0,2827.2060004761443,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC2_RecentMessagesByFriends,cold,1.0,1.0,1.0,0.0,G3,33.52049328386784,G3,33.52049328386784,G0|G3,1.0,1.0,1.0,0.0,33.52049328386784,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC2_RecentMessagesByFriends,hot,1.0,1.0,1.0,0.0,G3,16.605158452875912,G3,16.605158452875912,G0|G3,1.0,1.0,1.0,0.0,16.605158452875912,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC3_FriendsAndFriendsOfFriendsInCountries,cold,1.0,1.0,1.0,0.0,G7,3702.1788847865537,G7,3702.1788847865537,G0|G3|G7|G9,1.0,1.0,1.0,0.0,3702.1788847865537,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC3_FriendsAndFriendsOfFriendsInCountries,hot,1.0,1.0,1.0,0.0,G7,3664.1984829446296,G7,3664.1984829446296,G0|G3|G7|G9,1.0,1.0,1.0,0.0,3664.1984829446296,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC4_NewTopics,cold,1.0,1.0,1.0,0.0,G0,60.4743191273883,G0,60.4743191273883,G0|G3,1.0,1.0,1.0,0.0,60.4743191273883,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC4_NewTopics,hot,1.0,1.0,1.0,0.0,G3,61.061802972108126,G3,61.061802972108126,G0|G3,1.0,1.0,1.0,0.0,61.061802972108126,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC5_NewGroups,cold,1.0,1.0,1.0,0.0,G0,8659.264938975684,G0,8659.264938975684,G0|G3|G4|G6|G7|G9,1.0,1.0,1.0,0.0,8659.264938975684,random_sample_k=6,6.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC5_NewGroups,hot,1.0,1.0,1.0,0.0,G7,8636.625373270363,G7,8636.625373270363,G0|G3|G4|G6|G7|G9,1.0,1.0,1.0,0.0,8636.625373270363,random_sample_k=6,6.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC6_TagCoOccurrence,cold,1.0,1.0,1.0,0.0,G3,89.81447690166533,G3,89.81447690166533,G0|G3,1.0,1.0,1.0,0.0,89.81447690166533,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC6_TagCoOccurrence,hot,1.0,1.0,1.0,0.0,G0,82.23682607058436,G0,82.23682607058436,G0|G3,1.0,1.0,1.0,0.0,82.23682607058436,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC7_RecentLikers,cold,1.0,1.0,1.0,0.0,G3,1.4170985901728272,G3,1.4170985901728272,G0|G3|G4|G6,1.0,1.0,1.0,0.0,1.4170985901728272,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IC7_RecentLikers,hot,1.0,1.0,1.0,0.0,G6,1.1722147930413485,G6,1.1722147930413485,G0|G3|G4|G6,1.0,1.0,1.0,0.0,1.1722147930413485,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS1_AddPerson,cold,1.0,1.0,1.0,0.0,G3,2.245115465484558,G3,2.245115465484558,G0|G3,1.0,1.0,1.0,0.0,2.245115465484558,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS1_AddPerson,hot,1.0,1.0,1.0,0.0,G3,1.874242164194584,G3,1.874242164194584,G0|G3,1.0,1.0,1.0,0.0,1.874242164194584,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS2_AddLikeToPost,cold,1.0,1.0,1.0,0.0,G6,0.7011896697804332,G6,0.7011896697804332,G4|G6,1.0,1.0,1.0,0.0,0.7011896697804332,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS2_AddLikeToPost,hot,1.0,1.0,1.0,0.0,G6,0.5551356123760343,G6,0.5551356123760343,G4|G6,1.0,1.0,1.0,0.0,0.5551356123760343,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS3_AddLikeToComment,cold,1.0,1.0,1.0,0.0,G6,1.2353182304650543,G6,1.2353182304650543,G4|G6,1.0,1.0,1.0,0.0,1.2353182304650543,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS3_AddLikeToComment,hot,1.0,1.0,1.0,0.0,G6,1.0541439056396484,G6,1.0541439056396484,G4|G6,1.0,1.0,1.0,0.0,1.0541439056396484,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS4_AddForum,cold,1.0,1.0,1.0,0.0,G3,2.206398081034421,G3,2.206398081034421,G0|G3,1.0,1.0,1.0,0.0,2.206398081034421,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS4_AddForum,hot,1.0,1.0,1.0,0.0,G3,1.4519527088850737,G3,1.4519527088850737,G0|G3,1.0,1.0,1.0,0.0,1.4519527088850737,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS5_AddForumMembership,cold,1.0,1.0,1.0,0.0,G6,1.2192800641059875,G6,1.2192800641059875,G4|G6,1.0,1.0,1.0,0.0,1.2192800641059875,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS5_AddForumMembership,hot,1.0,1.0,1.0,0.0,G6,0.6805679993703961,G6,0.6805679993703961,G4|G6,1.0,1.0,1.0,0.0,0.6805679993703961,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS6_AddPost,cold,1.0,1.0,1.0,0.0,G7,1.7689457163214684,G7,1.7689457163214684,G0|G3|G7|G9,1.0,1.0,1.0,0.0,1.7689457163214684,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS6_AddPost,hot,1.0,1.0,1.0,0.0,G7,1.7574992030858994,G7,1.7574992030858994,G0|G3|G7|G9,1.0,1.0,1.0,0.0,1.7574992030858994,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS7_AddComment,cold,1.0,1.0,1.0,0.0,G7,0.9729030774906277,G7,0.9729030774906277,G0|G3|G7|G9,1.0,1.0,1.0,0.0,0.9729030774906277,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS7_AddComment,hot,1.0,1.0,1.0,0.0,G7,1.5986245591193438,G7,1.5986245591193438,G0|G3|G7|G9,1.0,1.0,1.0,0.0,1.5986245591193438,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS8_AddFriendship,cold,1.0,1.0,1.0,0.0,G3,1.3862743508070705,G3,1.3862743508070705,G0|G3,1.0,1.0,1.0,0.0,1.3862743508070705,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,INS8_AddFriendship,hot,1.0,1.0,1.0,0.0,G3,0.8583541493862863,G3,0.8583541493862863,G0|G3,1.0,1.0,1.0,0.0,0.8583541493862866,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS1_ProfileOfPerson,cold,1.0,1.0,1.0,0.0,G3,0.3077576868236062,G3,0.3077576868236062,G0|G3,1.0,1.0,1.0,0.0,0.3077576868236062,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS1_ProfileOfPerson,hot,1.0,1.0,1.0,0.0,G3,0.3514554351568221,G3,0.3514554351568221,G0|G3,1.0,1.0,1.0,0.0,0.3514554351568221,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,cold,1.0,1.0,1.0,0.0,G4,11.680600605905052,G4,11.680600605905052,G0|G3|G4|G6|G7|G9,1.0,1.0,1.0,0.0,11.680600605905054,random_sample_k=6,6.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,hot,1.0,1.0,1.0,0.0,G9,1.876588980667293,G9,1.876588980667293,G0|G3|G4|G6|G7|G9,1.0,1.0,1.0,0.0,1.876588980667293,random_sample_k=6,6.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS3_FriendsOfPerson,cold,1.0,1.0,1.0,0.0,G3,0.6602232344448566,G3,0.6602232344448566,G0|G3,1.0,1.0,1.0,0.0,0.6602232344448566,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS3_FriendsOfPerson,hot,1.0,1.0,1.0,0.0,G3,0.7068826584145427,G3,0.7068826584145427,G0|G3,1.0,1.0,1.0,0.0,0.7068826584145427,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS4_ContentOfMessage,cold,0.0,1.0,0.0,0.2383757909717417,G0,1273.7331360811368,G1,1577.360279881395,G1,0.525,1.0,0.525,0.1132285007115773,1417.9560293862596,random_sample_k=1,1.0,1000.0,0.525,0.525,-0.12514729026016438,random_k_higher_top1_probability,random_k_lower_expected_regret
ldbc_snb,sf1,IS4_ContentOfMessage,hot,0.0,1.0,1.0,0.0417511087848614,G0,1247.1139102010056,G1,1299.1822987329217,G1,0.502,1.0,1.0,0.0207920521748609,1273.0439676898998,random_sample_k=1,1.0,1000.0,0.502,0.0,-0.0209590566100005,random_k_higher_top1_probability,random_k_lower_expected_regret
ldbc_snb,sf1,IS5_CreatorOfMessage,cold,1.0,1.0,1.0,0.0,G3,1.6563883284106844,G3,1.6563883284106844,G0|G3,1.0,1.0,1.0,0.0,1.6563883284106848,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS5_CreatorOfMessage,hot,1.0,1.0,1.0,0.0,G3,0.5504123866558073,G3,0.5504123866558073,G0|G3,1.0,1.0,1.0,0.0,0.5504123866558074,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS6_ForumOfMessage,cold,1.0,1.0,1.0,0.0,G3,1282.7607713639736,G3,1282.7607713639736,G0|G3|G7|G9,1.0,1.0,1.0,0.0,1282.7607713639736,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS6_ForumOfMessage,hot,1.0,1.0,1.0,0.0,G3,1294.5043080952018,G3,1294.5043080952018,G0|G3|G7|G9,1.0,1.0,1.0,0.0,1294.5043080952018,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS7_RepliesOfMessage,cold,1.0,1.0,1.0,0.0,G9,0.8571567479521035,G9,0.8571567479521035,G0|G3|G7|G9,1.0,1.0,1.0,0.0,0.8571567479521035,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf1,IS7_RepliesOfMessage,hot,1.0,1.0,1.0,0.0,G3,1.2579675763845444,G3,1.2579675763845444,G0|G3|G7|G9,1.0,1.0,1.0,0.0,1.2579675763845444,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC1_TransitiveFriendsWithName,cold,1.0,1.0,1.0,0.0,G0,5767.2774193342775,G0,5767.2774193342775,G0|G3,1.0,1.0,1.0,0.0,5767.2774193342775,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC1_TransitiveFriendsWithName,hot,1.0,1.0,1.0,0.0,G0,5567.528298520482,G0,5567.528298520482,G0|G3,1.0,1.0,1.0,0.0,5567.528298520482,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC2_RecentMessagesByFriends,cold,1.0,1.0,1.0,0.0,G3,123.00968132913096,G3,123.00968132913096,G0|G3,1.0,1.0,1.0,0.0,123.00968132913091,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC2_RecentMessagesByFriends,hot,1.0,1.0,1.0,0.0,G0,36.35683855973183,G0,36.35683855973183,G0|G3,1.0,1.0,1.0,0.0,36.35683855973184,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC3_FriendsAndFriendsOfFriendsInCountries,cold,1.0,1.0,1.0,0.0,G0,5634.91951986216,G0,5634.91951986216,G0|G3|G7|G9,1.0,1.0,1.0,0.0,5634.91951986216,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC3_FriendsAndFriendsOfFriendsInCountries,hot,1.0,1.0,1.0,0.0,G7,5790.021879947744,G7,5790.021879947744,G0|G3|G7|G9,1.0,1.0,1.0,0.0,5790.021879947744,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC4_NewTopics,cold,1.0,1.0,1.0,0.0,G3,124.87070609349756,G3,124.87070609349756,G0|G3,1.0,1.0,1.0,0.0,124.87070609349756,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC4_NewTopics,hot,1.0,1.0,1.0,0.0,G0,62.66664217691868,G0,62.66664217691868,G0|G3,1.0,1.0,1.0,0.0,62.66664217691868,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC5_NewGroups,cold,1.0,1.0,1.0,0.0,G3,16565.65780080855,G3,16565.65780080855,G0|G3|G4|G6|G7|G9,1.0,1.0,1.0,0.0,16565.65780080855,random_sample_k=6,6.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC5_NewGroups,hot,1.0,1.0,1.0,0.0,G9,16242.84667596221,G9,16242.84667596221,G0|G3|G4|G6|G7|G9,1.0,1.0,1.0,0.0,16242.84667596221,random_sample_k=6,6.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC6_TagCoOccurrence,cold,1.0,1.0,1.0,0.0,G3,141.42319618258625,G3,141.42319618258625,G0|G3,1.0,1.0,1.0,0.0,141.42319618258625,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC6_TagCoOccurrence,hot,1.0,1.0,1.0,0.0,G3,99.28986779414116,G3,99.28986779414116,G0|G3,1.0,1.0,1.0,0.0,99.28986779414116,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC7_RecentLikers,cold,1.0,1.0,1.0,0.0,G3,3.804086404852569,G3,3.804086404852569,G0|G3|G4|G6,1.0,1.0,1.0,0.0,3.804086404852569,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IC7_RecentLikers,hot,1.0,1.0,1.0,0.0,G3,0.8586212992668152,G3,0.8586212992668152,G0|G3|G4|G6,1.0,1.0,1.0,0.0,0.8586212992668152,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS1_AddPerson,cold,1.0,1.0,1.0,0.0,G3,1.4482467668130994,G3,1.4482467668130994,G0|G3,1.0,1.0,1.0,0.0,1.4482467668130994,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS1_AddPerson,hot,1.0,1.0,1.0,0.0,G3,1.233651558868587,G3,1.233651558868587,G0|G3,1.0,1.0,1.0,0.0,1.233651558868587,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS2_AddLikeToPost,cold,1.0,1.0,1.0,0.0,G6,2.9668412171304217,G6,2.9668412171304217,G4|G6,1.0,1.0,1.0,0.0,2.966841217130422,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS2_AddLikeToPost,hot,1.0,1.0,1.0,0.0,G4,1.664909720420837,G4,1.664909720420837,G4|G6,1.0,1.0,1.0,0.0,1.6649097204208372,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS3_AddLikeToComment,cold,1.0,1.0,1.0,0.0,G6,2.1166453370824447,G6,2.1166453370824447,G4|G6,1.0,1.0,1.0,0.0,2.116645337082445,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS3_AddLikeToComment,hot,1.0,1.0,1.0,0.0,G6,1.1133011430501938,G6,1.1133011430501938,G4|G6,1.0,1.0,1.0,0.0,1.1133011430501938,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS4_AddForum,cold,1.0,1.0,1.0,0.0,G3,3.529891325160861,G3,3.529891325160861,G0|G3,1.0,1.0,1.0,0.0,3.529891325160861,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS4_AddForum,hot,1.0,1.0,1.0,0.0,G3,1.9815747626125813,G3,1.9815747626125813,G0|G3,1.0,1.0,1.0,0.0,1.9815747626125813,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS5_AddForumMembership,cold,1.0,1.0,1.0,0.0,G6,2.796421898528933,G6,2.796421898528933,G4|G6,1.0,1.0,1.0,0.0,2.796421898528933,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS5_AddForumMembership,hot,1.0,1.0,1.0,0.0,G6,0.5913543049246073,G6,0.5913543049246073,G4|G6,1.0,1.0,1.0,0.0,0.5913543049246073,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS6_AddPost,cold,1.0,1.0,1.0,0.0,G7,3.0367498751729727,G7,3.0367498751729727,G0|G3|G7|G9,1.0,1.0,1.0,0.0,3.0367498751729727,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS6_AddPost,hot,1.0,1.0,1.0,0.0,G7,1.0188206331804397,G7,1.0188206331804397,G0|G3|G7|G9,1.0,1.0,1.0,0.0,1.0188206331804397,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS7_AddComment,cold,1.0,1.0,1.0,0.0,G3,2.971577853895724,G3,2.971577853895724,G0|G3|G7|G9,1.0,1.0,1.0,0.0,2.971577853895724,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS7_AddComment,hot,1.0,1.0,1.0,0.0,G7,1.596001721918583,G7,1.596001721918583,G0|G3|G7|G9,1.0,1.0,1.0,0.0,1.596001721918583,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS8_AddFriendship,cold,1.0,1.0,1.0,0.0,G3,0.6293094949796795,G3,0.6293094949796795,G0|G3,1.0,1.0,1.0,0.0,0.6293094949796795,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,INS8_AddFriendship,hot,1.0,1.0,1.0,0.0,G0,0.5076339235529299,G0,0.5076339235529299,G0|G3,1.0,1.0,1.0,0.0,0.5076339235529301,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS1_ProfileOfPerson,cold,1.0,1.0,1.0,0.0,G3,0.4110244568437337,G3,0.4110244568437337,G0|G3,1.0,1.0,1.0,0.0,0.4110244568437337,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS1_ProfileOfPerson,hot,1.0,1.0,1.0,0.0,G3,0.2856900915503502,G3,0.2856900915503502,G0|G3,1.0,1.0,1.0,0.0,0.2856900915503502,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS2_RecentMessagesOfPerson,cold,1.0,1.0,1.0,0.0,G9,14.032263332046565,G9,14.032263332046565,G0|G3|G4|G6|G7|G9,1.0,1.0,1.0,0.0,14.032263332046568,random_sample_k=6,6.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS2_RecentMessagesOfPerson,hot,1.0,1.0,1.0,0.0,G7,1.2880705296993256,G7,1.2880705296993256,G0|G3|G4|G6|G7|G9,1.0,1.0,1.0,0.0,1.2880705296993256,random_sample_k=6,6.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS3_FriendsOfPerson,cold,1.0,1.0,1.0,0.0,G3,0.4706294974312185,G3,0.4706294974312185,G0|G3,1.0,1.0,1.0,0.0,0.4706294974312185,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS3_FriendsOfPerson,hot,1.0,1.0,1.0,0.0,G3,0.7044013123959301,G3,0.7044013123959301,G0|G3,1.0,1.0,1.0,0.0,0.7044013123959302,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS4_ContentOfMessage,cold,0.0,1.0,0.0,0.0895220189700007,G0,4607.507033087313,G1,5019.980365107767,G1,0.491,1.0,0.491,0.0455667076557303,4817.455959085724,random_sample_k=1,1.0,1000.0,0.491,0.491,-0.0439553113142704,random_k_higher_top1_probability,random_k_lower_expected_regret
ldbc_snb,sf3,IS4_ContentOfMessage,hot,0.0,1.0,1.0,0.0324040695507578,G0,4795.356284594163,G1,4950.745343160816,G1,0.491,1.0,1.0,0.0164936714013357,4874.4493154045895,random_sample_k=1,1.0,1000.0,0.491,0.0,-0.015910398149422102,random_k_higher_top1_probability,random_k_lower_expected_regret
ldbc_snb,sf3,IS5_CreatorOfMessage,cold,1.0,1.0,1.0,0.0,G3,0.6194967543706297,G3,0.6194967543706297,G0|G3,1.0,1.0,1.0,0.0,0.6194967543706297,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS5_CreatorOfMessage,hot,1.0,1.0,1.0,0.0,G3,0.9215830126777292,G3,0.9215830126777292,G0|G3,1.0,1.0,1.0,0.0,0.9215830126777292,random_sample_k=2,2.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS6_ForumOfMessage,cold,1.0,1.0,1.0,0.0,G3,4738.045672653243,G3,4738.045672653243,G0|G3|G7|G9,1.0,1.0,1.0,0.0,4738.045672653243,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS6_ForumOfMessage,hot,1.0,1.0,1.0,0.0,G3,4783.008740656078,G3,4783.008740656078,G0|G3|G7|G9,1.0,1.0,1.0,0.0,4783.008740656078,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS7_RepliesOfMessage,cold,1.0,1.0,1.0,0.0,G3,1.519719185307622,G3,1.519719185307622,G0|G3|G7|G9,1.0,1.0,1.0,0.0,1.519719185307622,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
ldbc_snb,sf3,IS7_RepliesOfMessage,hot,1.0,1.0,1.0,0.0,G7,1.341143879108131,G7,1.341143879108131,G0|G3|G7|G9,1.0,1.0,1.0,0.0,1.341143879108131,random_sample_k=4,4.0,1000.0,0.0,0.0,0.0,tie,tie
